"","elev_third","name","mean"
"1640","High (3133-3486)","diff60",0.14316241554583
"1641","Low (1387-2655)","diff00",-0.0255379872503207
"1642","Low (1387-2655)","diff60",-0.0631993088872925
"1643","Mid (2656-3132)","diff00",0.0726428768797282
"1644","Mid (2656-3132)","diff60",0.09650039028807
"1645","High (3133-3486)","diff00",0.0992200960239389
"1646","High (3133-3486)","diff60",0.143801927385264
"1647","Low (1387-2655)","diff00",-0.0265400491422983
"1648","Low (1387-2655)","diff60",-0.0668324008535114
"1649","Mid (2656-3132)","diff00",0.0713959283301838
"1650","Mid (2656-3132)","diff60",0.0964314125972758
"1651","High (3133-3486)","diff00",0.0963085444054004
"1652","High (3133-3486)","diff60",0.188682114810553
"1653","Low (1387-2655)","diff00",-0.0295629459456472
"1654","Low (1387-2655)","diff60",-0.216026328142673
"1655","Mid (2656-3132)","diff00",0.0684019354147297
"1656","Mid (2656-3132)","diff60",0.0980493502690407
"1657","High (3133-3486)","diff00",0.0890717342101009
"1658","High (3133-3486)","diff60",0.172742748064162
"1659","Low (1387-2655)","diff00",-0.0375469782736733
"1660","Low (1387-2655)","diff60",-0.316486435013029
"1661","Mid (2656-3132)","diff00",0.0609819860147549
"1662","Mid (2656-3132)","diff60",0.0633743808921716
"1663","High (3133-3486)","diff00",0.0941396327007555
"1664","High (3133-3486)","diff60",0.188327341665367
"1665","Low (1387-2655)","diff00",-0.0317029636552904
"1666","Low (1387-2655)","diff60",-0.251257466567372
"1667","Mid (2656-3132)","diff00",0.0661586927244482
"1668","Mid (2656-3132)","diff60",0.0899397031641972
"1669","High (3133-3486)","diff00",0.0902849216168268
"1670","High (3133-3486)","diff60",0.129657369066613
"1671","Low (1387-2655)","diff00",-0.0356454782196842
"1672","Low (1387-2655)","diff60",-0.0812577961938463
"1673","Mid (2656-3132)","diff00",0.0621971605356194
"1674","Mid (2656-3132)","diff60",0.0819383853533387
"1675","High (3133-3486)","diff00",0.103626264456695
"1676","High (3133-3486)","diff60",0.172983420069998
"1677","Low (1387-2655)","diff00",-0.0216681640554598
"1678","Low (1387-2655)","diff60",-0.0981822081616785
"1679","Mid (2656-3132)","diff00",0.0758545712675319
"1680","Mid (2656-3132)","diff60",0.112979097572978
"1681","High (3133-3486)","diff00",0.0885295181975527
"1682","High (3133-3486)","diff60",0.114952052282251
"1683","Low (1387-2655)","diff00",-0.0381465343385459
"1684","Low (1387-2655)","diff60",-0.0662653377785679
"1685","Mid (2656-3132)","diff00",0.0603663512395343
"1686","Mid (2656-3132)","diff60",0.0741990192592175
"1687","High (3133-3486)","diff00",0.0901036135608674
"1688","High (3133-3486)","diff60",0.171907640586998
"1689","Low (1387-2655)","diff00",-0.0364207719965449
"1690","Low (1387-2655)","diff60",-0.235989643899848
"1691","Mid (2656-3132)","diff00",0.0619186668784117
"1692","Mid (2656-3132)","diff60",0.0806432816627681
"1693","High (3133-3486)","diff00",0.0882701255248708
"1694","High (3133-3486)","diff60",0.114628912479476
"1695","Low (1387-2655)","diff00",-0.0373598589700054
"1696","Low (1387-2655)","diff60",-0.0650078679255558
"1697","Mid (2656-3132)","diff00",0.0602598821858319
"1698","Mid (2656-3132)","diff60",0.0741090731019391
"1699","High (3133-3486)","diff00",0.0978195621544918
"1700","High (3133-3486)","diff60",0.181237012040347
"1701","Low (1387-2655)","diff00",-0.0281404108069213
"1702","Low (1387-2655)","diff60",-0.157575263140668
"1703","Mid (2656-3132)","diff00",0.0699156847429626
"1704","Mid (2656-3132)","diff60",0.105213966562231
"1705","High (3133-3486)","diff00",0.0909871576079767
"1706","High (3133-3486)","diff60",0.159856657535127
"1707","Low (1387-2655)","diff00",-0.0360693428618314
"1708","Low (1387-2655)","diff60",-0.160517005392382
"1709","Mid (2656-3132)","diff00",0.0627057817138328
"1710","Mid (2656-3132)","diff60",0.088911867265998
"1711","High (3133-3486)","diff00",0.0902850034204282
"1712","High (3133-3486)","diff60",0.139959731198345
"1713","Low (1387-2655)","diff00",-0.0365460164370226
"1714","Low (1387-2655)","diff60",-0.125127386545434
"1715","Mid (2656-3132)","diff00",0.0622442296529237
"1716","Mid (2656-3132)","diff60",0.0847138460340808
"1717","High (3133-3486)","diff00",0.0953444040254387
"1718","High (3133-3486)","diff60",0.185979940867009
"1719","Low (1387-2655)","diff00",-0.0313178773644846
"1720","Low (1387-2655)","diff60",-0.223089815913566
"1721","Mid (2656-3132)","diff00",0.0673705116331639
"1722","Mid (2656-3132)","diff60",0.0949239120787635
"1723","High (3133-3486)","diff00",0.100753023278987
"1724","High (3133-3486)","diff60",0.181305095069378
"1725","Low (1387-2655)","diff00",-0.0257788192980059
"1726","Low (1387-2655)","diff60",-0.137451088655744
"1727","Mid (2656-3132)","diff00",0.0729379185684048
"1728","Mid (2656-3132)","diff60",0.111072166351965
"1729","High (3133-3486)","diff00",0.0894749581471297
"1730","High (3133-3486)","diff60",0.128355330013548
"1731","Low (1387-2655)","diff00",-0.0372758395545591
"1732","Low (1387-2655)","diff60",-0.084169829177905
"1733","Mid (2656-3132)","diff00",0.061304983466992
"1734","Mid (2656-3132)","diff60",0.080466823598194
"1735","High (3133-3486)","diff00",0.0961764602780767
"1736","High (3133-3486)","diff60",0.138984791480302
"1737","Low (1387-2655)","diff00",-0.0297378551300308
"1738","Low (1387-2655)","diff60",-0.0719470207599629
"1739","Mid (2656-3132)","diff00",0.068262701233848
"1740","Mid (2656-3132)","diff60",0.0914888819294244
"1741","High (3133-3486)","diff00",0.0948807686354608
"1742","High (3133-3486)","diff60",0.153228428019974
"1743","Low (1387-2655)","diff00",-0.031029928201298
"1744","Low (1387-2655)","diff60",-0.104239691965141
"1745","Mid (2656-3132)","diff00",0.066984282122844
"1746","Mid (2656-3132)","diff60",0.0953679699224574
"1747","High (3133-3486)","diff00",0.0893162308158851
"1748","High (3133-3486)","diff60",0.170000941428144
"1749","Low (1387-2655)","diff00",-0.0372353538655326
"1750","Low (1387-2655)","diff60",-0.239240521890932
"1751","Mid (2656-3132)","diff00",0.0612094087407878
"1752","Mid (2656-3132)","diff60",0.0788299078619267
"1753","High (3133-3486)","diff00",0.0887894824232769
"1754","High (3133-3486)","diff60",0.173123385062582
"1755","Low (1387-2655)","diff00",-0.03738982403598
"1756","Low (1387-2655)","diff60",-0.269541612022741
"1757","Mid (2656-3132)","diff00",0.0606859682751046
"1758","Mid (2656-3132)","diff60",0.0745913474458468
"1759","High (3133-3486)","diff00",0.0897279161304889
"1760","High (3133-3486)","diff60",0.139282866708695
"1761","Low (1387-2655)","diff00",-0.0371740325046983
"1762","Low (1387-2655)","diff60",-0.104926722382662
"1763","Mid (2656-3132)","diff00",0.0616132870814042
"1764","Mid (2656-3132)","diff60",0.0845473087101359
"1765","High (3133-3486)","diff00",0.0831955406729461
"1766","High (3133-3486)","diff60",0.117957689176264
"1767","Low (1387-2655)","diff00",-0.0439278910146136
"1768","Low (1387-2655)","diff60",-0.0984943423615769
"1769","Mid (2656-3132)","diff00",0.0550183260807751
"1770","Mid (2656-3132)","diff60",0.0701315473701581
"1771","High (3133-3486)","diff00",0.101215475453964
"1772","High (3133-3486)","diff60",0.182547803923287
"1773","Low (1387-2655)","diff00",-0.0245182350415379
"1774","Low (1387-2655)","diff60",-0.132656860047557
"1775","Mid (2656-3132)","diff00",0.0734135750396086
"1776","Mid (2656-3132)","diff60",0.112098184515202
"1777","High (3133-3486)","diff00",0.095868778742918
"1778","High (3133-3486)","diff60",0.139127898693273
"1779","Low (1387-2655)","diff00",-0.0302499607526359
"1780","Low (1387-2655)","diff60",-0.0804998465824875
"1781","Mid (2656-3132)","diff00",0.0679510823602818
"1782","Mid (2656-3132)","diff60",0.0921189728243272
"1783","High (3133-3486)","diff00",0.0907198931384437
"1784","High (3133-3486)","diff60",0.173818319383506
"1785","Low (1387-2655)","diff00",-0.0355657531708961
"1786","Low (1387-2655)","diff60",-0.23407540502917
"1787","Mid (2656-3132)","diff00",0.0626834309223516
"1788","Mid (2656-3132)","diff60",0.0828502525824445
"1789","High (3133-3486)","diff00",0.0849266491196002
"1790","High (3133-3486)","diff60",0.130762438154153
"1791","Low (1387-2655)","diff00",-0.0428155559794434
"1792","Low (1387-2655)","diff60",-0.115634280015413
"1793","Mid (2656-3132)","diff00",0.0566856476163443
"1794","Mid (2656-3132)","diff60",0.0757305751229052
"1795","High (3133-3486)","diff00",0.095100530252614
"1796","High (3133-3486)","diff60",0.137910035205086
"1797","Low (1387-2655)","diff00",-0.0306626985899401
"1798","Low (1387-2655)","diff60",-0.081001518814987
"1799","Mid (2656-3132)","diff00",0.0671864101285032
"1800","Mid (2656-3132)","diff60",0.0909086848699929
"1801","High (3133-3486)","diff00",0.0987637887889409
"1802","High (3133-3486)","diff60",0.15373798871995
"1803","Low (1387-2655)","diff00",-0.0274187185660281
"1804","Low (1387-2655)","diff60",-0.089117136545575
"1805","Mid (2656-3132)","diff00",0.0708813564530148
"1806","Mid (2656-3132)","diff60",0.100037144805044
"1807","High (3133-3486)","diff00",0.084093747345644
"1808","High (3133-3486)","diff60",0.145298548750508
"1809","Low (1387-2655)","diff00",-0.0428401843569158
"1810","Low (1387-2655)","diff60",-0.176186827951917
"1811","Mid (2656-3132)","diff00",0.0558941443221537
"1812","Mid (2656-3132)","diff60",0.0740567880465476
"1813","High (3133-3486)","diff00",0.0999055932293921
"1814","High (3133-3486)","diff60",0.204542316383918
"1815","Low (1387-2655)","diff00",-0.0265479084387117
"1816","Low (1387-2655)","diff60",-0.237943996902181
"1817","Mid (2656-3132)","diff00",0.0720235578773594
"1818","Mid (2656-3132)","diff60",0.105788435923173
"1819","High (3133-3486)","diff00",0.0937477331983774
"1820","High (3133-3486)","diff60",0.134459767621198
"1821","Low (1387-2655)","diff00",-0.0324860706979883
"1822","Low (1387-2655)","diff60",-0.0794465351580928
"1823","Mid (2656-3132)","diff00",0.0656992318597711
"1824","Mid (2656-3132)","diff60",0.0867214718032736
"1825","High (3133-3486)","diff00",0.0904945126215899
"1826","High (3133-3486)","diff60",0.135689948409101
"1827","Low (1387-2655)","diff00",-0.0364747772194321
"1828","Low (1387-2655)","diff60",-0.095434886501031
"1829","Mid (2656-3132)","diff00",0.0624071042144312
"1830","Mid (2656-3132)","diff60",0.0840913133270066
"1831","High (3133-3486)","diff00",0.0841284439793574
"1832","High (3133-3486)","diff60",0.118000224711891
"1833","Low (1387-2655)","diff00",-0.0424040849401596
"1834","Low (1387-2655)","diff60",-0.089766130822815
"1835","Mid (2656-3132)","diff00",0.0559882672940945
"1836","Mid (2656-3132)","diff60",0.0712200185193077
"1837","High (3133-3486)","diff00",0.0907961742635355
"1838","High (3133-3486)","diff60",0.15977852221501
"1839","Low (1387-2655)","diff00",-0.036261203200766
"1840","Low (1387-2655)","diff60",-0.161149329907986
"1841","Mid (2656-3132)","diff00",0.0626725772598887
"1842","Mid (2656-3132)","diff60",0.0885931510933803
"1843","High (3133-3486)","diff00",0.0926996937573932
"1844","High (3133-3486)","diff60",0.144281669729804
"1845","Low (1387-2655)","diff00",-0.0337538779170251
"1846","Low (1387-2655)","diff60",-0.119142782213291
"1847","Mid (2656-3132)","diff00",0.0646839381732632
"1848","Mid (2656-3132)","diff60",0.0893461813309702
"1849","High (3133-3486)","diff00",0.089656259492121
"1850","High (3133-3486)","diff60",0.128052304217146
"1851","Low (1387-2655)","diff00",-0.0368205379545619
"1852","Low (1387-2655)","diff60",-0.0865870472253737
"1853","Mid (2656-3132)","diff00",0.0615404827075726
"1854","Mid (2656-3132)","diff60",0.0802635534435653
"1855","High (3133-3486)","diff00",0.0891285317710782
"1856","High (3133-3486)","diff60",0.174098721495598
"1857","Low (1387-2655)","diff00",-0.0371108142844169
"1858","Low (1387-2655)","diff60",-0.269052796075785
"1859","Mid (2656-3132)","diff00",0.0610419367477518
"1860","Mid (2656-3132)","diff60",0.0755463190392664
"1861","High (3133-3486)","diff00",0.0780913399296583
"1862","High (3133-3486)","diff60",0.135656018047005
"1863","Low (1387-2655)","diff00",-0.0491023573495523
"1864","Low (1387-2655)","diff60",-0.210008767554496
"1865","Mid (2656-3132)","diff00",0.0496799986276053
"1866","Mid (2656-3132)","diff60",0.0588959703316223
"1867","High (3133-3486)","diff00",0.0912931715937337
"1868","High (3133-3486)","diff60",0.179254710678279
"1869","Low (1387-2655)","diff00",-0.0357839283988323
"1870","Low (1387-2655)","diff60",-0.31270580090421
"1871","Mid (2656-3132)","diff00",0.0632276670807571
"1872","Mid (2656-3132)","diff60",0.0697355850234695
"1873","High (3133-3486)","diff00",0.0978691961721128
"1874","High (3133-3486)","diff60",0.198744187402713
"1875","Low (1387-2655)","diff00",-0.0282650843218134
"1876","Low (1387-2655)","diff60",-0.24150112375406
"1877","Mid (2656-3132)","diff00",0.0699148388280228
"1878","Mid (2656-3132)","diff60",0.100126738189025
"1879","High (3133-3486)","diff00",0.089226890750261
"1880","High (3133-3486)","diff60",0.12741935122804
"1881","Low (1387-2655)","diff00",-0.0366040053250022
"1882","Low (1387-2655)","diff60",-0.0860261226462522
"1883","Mid (2656-3132)","diff00",0.0612038656526301
"1884","Mid (2656-3132)","diff60",0.0798058000424255
"1885","High (3133-3486)","diff00",0.0877103200481686
"1886","High (3133-3486)","diff60",0.124987032372226
"1887","Low (1387-2655)","diff00",-0.0385382814454486
"1888","Low (1387-2655)","diff60",-0.0891953893753723
"1889","Mid (2656-3132)","diff00",0.0595311396905654
"1890","Mid (2656-3132)","diff60",0.0771555812155114
"1891","High (3133-3486)","diff00",0.0892802171073303
"1892","High (3133-3486)","diff60",0.138449906477042
"1893","Low (1387-2655)","diff00",-0.0374141050376873
"1894","Low (1387-2655)","diff60",-0.10508033508853
"1895","Mid (2656-3132)","diff00",0.0611016320661816
"1896","Mid (2656-3132)","diff60",0.0836439995572747
"1897","High (3133-3486)","diff00",0.0931899922107594
"1898","High (3133-3486)","diff60",0.180280518129491
"1899","Low (1387-2655)","diff00",-0.0330103339473465
"1900","Low (1387-2655)","diff60",-0.226205293468484
"1901","Mid (2656-3132)","diff00",0.0651586830163021
"1902","Mid (2656-3132)","diff60",0.0893500793882306
"1903","High (3133-3486)","diff00",0.0871148974555244
"1904","High (3133-3486)","diff60",0.138712972412269
"1905","Low (1387-2655)","diff00",-0.0394892066287052
"1906","Low (1387-2655)","diff60",-0.120639383471348
"1907","Mid (2656-3132)","diff00",0.0589527659038863
"1908","Mid (2656-3132)","diff60",0.0804162713563667
"1909","High (3133-3486)","diff00",0.0924558276646786
"1910","High (3133-3486)","diff60",0.132483015591785
"1911","Low (1387-2655)","diff00",-0.0336806916361965
"1912","Low (1387-2655)","diff60",-0.0814728827614552
"1913","Mid (2656-3132)","diff00",0.0644905157704942
"1914","Mid (2656-3132)","diff60",0.0848813697774644
"1915","High (3133-3486)","diff00",0.0938000259365095
"1916","High (3133-3486)","diff60",0.135814645280698
"1917","Low (1387-2655)","diff00",-0.0329058744563851
"1918","Low (1387-2655)","diff60",-0.0852176445869841
"1919","Mid (2656-3132)","diff00",0.0657965068419792
"1920","Mid (2656-3132)","diff60",0.0885632694873448
"1921","High (3133-3486)","diff00",0.0859503060531613
"1922","High (3133-3486)","diff60",0.131212636904616
"1923","Low (1387-2655)","diff00",-0.0413120622063418
"1924","Low (1387-2655)","diff60",-0.114774237044971
"1925","Mid (2656-3132)","diff00",0.0576702405888891
"1926","Mid (2656-3132)","diff60",0.0767688900263678
"1927","High (3133-3486)","diff00",0.0849214295027756
"1928","High (3133-3486)","diff60",0.130190620093679
"1929","Low (1387-2655)","diff00",-0.0419141181725183
"1930","Low (1387-2655)","diff60",-0.135228791606148
"1931","Mid (2656-3132)","diff00",0.0566070979233512
"1932","Mid (2656-3132)","diff60",0.0740434133556464
"1933","High (3133-3486)","diff00",0.0865811264215723
"1934","High (3133-3486)","diff60",0.150575246189742
"1935","Low (1387-2655)","diff00",-0.0402796124648601
"1936","Low (1387-2655)","diff60",-0.169745083788347
"1937","Mid (2656-3132)","diff00",0.0583288170654379
"1938","Mid (2656-3132)","diff60",0.0792610532962111
"1939","High (3133-3486)","diff00",0.0981629376795406
"1940","High (3133-3486)","diff60",0.175899968483353
"1941","Low (1387-2655)","diff00",-0.0278917240763479
"1942","Low (1387-2655)","diff60",-0.140823382691268
"1943","Mid (2656-3132)","diff00",0.0702852008981737
"1944","Mid (2656-3132)","diff60",0.105277423991037
"1945","High (3133-3486)","diff00",0.0973841735801333
"1946","High (3133-3486)","diff60",0.160903450834753
"1947","Low (1387-2655)","diff00",-0.0290774535931994
"1948","Low (1387-2655)","diff60",-0.114124894285572
"1949","Mid (2656-3132)","diff00",0.0693649537679849
"1950","Mid (2656-3132)","diff60",0.100249140508083
"1951","High (3133-3486)","diff00",0.0929159950011104
"1952","High (3133-3486)","diff60",0.131418307996146
"1953","Low (1387-2655)","diff00",-0.0337593497757404
"1954","Low (1387-2655)","diff60",-0.0761236919843243
"1955","Mid (2656-3132)","diff00",0.0647451626867719
"1956","Mid (2656-3132)","diff60",0.0844522148237852
"1957","High (3133-3486)","diff00",0.0892224980276166
"1958","High (3133-3486)","diff60",0.142688973553255
"1959","Low (1387-2655)","diff00",-0.0377452211493782
"1960","Low (1387-2655)","diff60",-0.117876069900965
"1961","Mid (2656-3132)","diff00",0.0611743283745699
"1962","Mid (2656-3132)","diff60",0.0844985503128383
"1963","High (3133-3486)","diff00",0.0880934422367259
"1964","High (3133-3486)","diff60",0.16670551324209
"1965","Low (1387-2655)","diff00",-0.0390484069470204
"1966","Low (1387-2655)","diff60",-0.246187522285082
"1967","Mid (2656-3132)","diff00",0.059954384425938
"1968","Mid (2656-3132)","diff60",0.0752434116094067
"1969","High (3133-3486)","diff00",0.0940582737985944
"1970","High (3133-3486)","diff60",0.122571972006525
"1971","Low (1387-2655)","diff00",-0.0326809207538513
"1972","Low (1387-2655)","diff60",-0.0587546046279277
"1973","Mid (2656-3132)","diff00",0.0660017224595912
"1974","Mid (2656-3132)","diff60",0.0819178762919618
"1975","High (3133-3486)","diff00",0.0855610389194811
"1976","High (3133-3486)","diff60",0.135818387897088
"1977","Low (1387-2655)","diff00",-0.0412223742639557
"1978","Low (1387-2655)","diff60",-0.124067660164458
"1979","Mid (2656-3132)","diff00",0.0573577105587314
"1980","Mid (2656-3132)","diff60",0.077446445965489
"1981","High (3133-3486)","diff00",0.0931529925251053
"1982","High (3133-3486)","diff60",0.14515734360131
"1983","Low (1387-2655)","diff00",-0.0332596991109416
"1984","Low (1387-2655)","diff60",-0.11835515105316
"1985","Mid (2656-3132)","diff00",0.0652261243451887
"1986","Mid (2656-3132)","diff60",0.0904068305020077
"1987","High (3133-3486)","diff00",0.0890457946057582
"1988","High (3133-3486)","diff60",0.125511225014706
"1989","Low (1387-2655)","diff00",-0.037703403348793
"1990","Low (1387-2655)","diff60",-0.0824135590869355
"1991","Mid (2656-3132)","diff00",0.0608913995434799
"1992","Mid (2656-3132)","diff60",0.0786222079297554
"1993","High (3133-3486)","diff00",0.0907250471855452
"1994","High (3133-3486)","diff60",0.173907796763604
"1995","Low (1387-2655)","diff00",-0.0353864115133437
"1996","Low (1387-2655)","diff60",-0.233310035603211
"1997","Mid (2656-3132)","diff00",0.0627216465769238
"1998","Mid (2656-3132)","diff60",0.0830575075204806
"1999","High (3133-3486)","diff00",0.0907111232182745
"2000","High (3133-3486)","diff60",0.117959391232225
"2001","Low (1387-2655)","diff00",-0.0363613100868262
"2002","Low (1387-2655)","diff60",-0.0639074440471329
"2003","Mid (2656-3132)","diff00",0.0625813368577069
"2004","Mid (2656-3132)","diff60",0.077220704523604
"2005","High (3133-3486)","diff00",0.0855675943191668
"2006","High (3133-3486)","diff60",0.138286160354054
"2007","Low (1387-2655)","diff00",-0.0414366056175149
"2008","Low (1387-2655)","diff60",-0.139884537048854
"2009","Mid (2656-3132)","diff00",0.057371305865066
"2010","Mid (2656-3132)","diff60",0.0771041302185595
"2011","High (3133-3486)","diff00",0.0930490394881641
"2012","High (3133-3486)","diff60",0.139905845207928
"2013","Low (1387-2655)","diff00",-0.0334740196488333
"2014","Low (1387-2655)","diff60",-0.0898454194826701
"2015","Mid (2656-3132)","diff00",0.0649228739248826
"2016","Mid (2656-3132)","diff60",0.0882557172554561
"2017","High (3133-3486)","diff00",0.0855872499075997
"2018","High (3133-3486)","diff60",0.163887100154892
"2019","Low (1387-2655)","diff00",-0.0408257488974971
"2020","Low (1387-2655)","diff60",-0.280016856471865
"2021","Mid (2656-3132)","diff00",0.0573495788863052
"2022","Mid (2656-3132)","diff60",0.0651808406658208
"2023","High (3133-3486)","diff00",0.101445191006241
"2024","High (3133-3486)","diff60",0.160050449094267
"2025","Low (1387-2655)","diff00",-0.0241231430875428
"2026","Low (1387-2655)","diff60",-0.0993799963407478
"2027","Mid (2656-3132)","diff00",0.0736694892860511
"2028","Mid (2656-3132)","diff60",0.106398204528775
"2029","High (3133-3486)","diff00",0.0815485755247512
"2030","High (3133-3486)","diff60",0.124307149120647
"2031","Low (1387-2655)","diff00",-0.0455448527603694
"2032","Low (1387-2655)","diff60",-0.143346794222651
"2033","Mid (2656-3132)","diff00",0.0534015831615802
"2034","Mid (2656-3132)","diff60",0.0680832682602954
"2035","High (3133-3486)","diff00",0.0983723546761069
"2036","High (3133-3486)","diff60",0.141740430464734
"2037","Low (1387-2655)","diff00",-0.0279201710781683
"2038","Low (1387-2655)","diff60",-0.072203956688445
"2039","Mid (2656-3132)","diff00",0.0704758526856294
"2040","Mid (2656-3132)","diff60",0.0941385772585472
"2041","High (3133-3486)","diff00",0.0901997822635448
"2042","High (3133-3486)","diff60",0.136552326901932
"2043","Low (1387-2655)","diff00",-0.0369745917147972
"2044","Low (1387-2655)","diff60",-0.0872769280339581
"2045","Mid (2656-3132)","diff00",0.0620014648715089
"2046","Mid (2656-3132)","diff60",0.0836360167390396
"2047","High (3133-3486)","diff00",0.0924318707381757
"2048","High (3133-3486)","diff60",0.163211579166504
"2049","Low (1387-2655)","diff00",-0.03385707460278
"2050","Low (1387-2655)","diff60",-0.155032765607098
"2051","Mid (2656-3132)","diff00",0.0643674279260607
"2052","Mid (2656-3132)","diff60",0.092744335992358
"2053","High (3133-3486)","diff00",0.0727132062517449
"2054","High (3133-3486)","diff60",0.105918796056795
"2055","Low (1387-2655)","diff00",-0.054232666461892
"2056","Low (1387-2655)","diff60",-0.125660853259927
"2057","Mid (2656-3132)","diff00",0.0441921839177697
"2058","Mid (2656-3132)","diff60",0.0539699623666095
"2059","High (3133-3486)","diff00",0.0966447316383693
"2060","High (3133-3486)","diff60",0.139724144071815
"2061","Low (1387-2655)","diff00",-0.0292582347599345
"2062","Low (1387-2655)","diff60",-0.0711807935045952
"2063","Mid (2656-3132)","diff00",0.0687407330919913
"2064","Mid (2656-3132)","diff60",0.0922411363891431
"2065","High (3133-3486)","diff00",0.101705176222675
"2066","High (3133-3486)","diff60",0.202957074108878
"2067","Low (1387-2655)","diff00",-0.0245495594426866
"2068","Low (1387-2655)","diff60",-0.203246353839363
"2069","Mid (2656-3132)","diff00",0.0739125827711386
"2070","Mid (2656-3132)","diff60",0.11229974485217
"2071","High (3133-3486)","diff00",0.0921964754393169
"2072","High (3133-3486)","diff60",0.178992423976355
"2073","Low (1387-2655)","diff00",-0.0340534754541724
"2074","Low (1387-2655)","diff60",-0.230793567688416
"2075","Mid (2656-3132)","diff00",0.0641718223906241
"2076","Mid (2656-3132)","diff60",0.0853915840428832
"2077","High (3133-3486)","diff00",0.101810753097457
"2078","High (3133-3486)","diff60",0.156323671100364
"2079","Low (1387-2655)","diff00",-0.0241695780601092
"2080","Low (1387-2655)","diff60",-0.0660034723008988
"2081","Mid (2656-3132)","diff00",0.0739754027396608
"2082","Mid (2656-3132)","diff60",0.103412206809262
"2083","High (3133-3486)","diff00",0.0835915975848574
"2084","High (3133-3486)","diff60",0.154744149905968
"2085","Low (1387-2655)","diff00",-0.0433725151252295
"2086","Low (1387-2655)","diff60",-0.257501868194689
"2087","Mid (2656-3132)","diff00",0.0553350134649066
"2088","Mid (2656-3132)","diff60",0.0632125224802179
"2089","High (3133-3486)","diff00",0.0906889427740436
"2090","High (3133-3486)","diff60",0.139589098905444
"2091","Low (1387-2655)","diff00",-0.0362235872519698
"2092","Low (1387-2655)","diff60",-0.105563101221572
"2093","Mid (2656-3132)","diff00",0.0626234850503354
"2094","Mid (2656-3132)","diff60",0.0855113520282953
"2095","High (3133-3486)","diff00",0.0826824435821654
"2096","High (3133-3486)","diff60",0.117090533201858
"2097","Low (1387-2655)","diff00",-0.0446851958350835
"2098","Low (1387-2655)","diff60",-0.0996500239313884
"2099","Mid (2656-3132)","diff00",0.0543542507215799
"2100","Mid (2656-3132)","diff60",0.0690514341614419
"2101","High (3133-3486)","diff00",0.0904584690123945
"2102","High (3133-3486)","diff60",0.144957944086421
"2103","Low (1387-2655)","diff00",-0.0360427073255627
"2104","Low (1387-2655)","diff60",-0.114120121456918
"2105","Mid (2656-3132)","diff00",0.0624035376292297
"2106","Mid (2656-3132)","diff60",0.0868126902016035
"2107","High (3133-3486)","diff00",0.0835912053071867
"2108","High (3133-3486)","diff60",0.15579006550889
"2109","Low (1387-2655)","diff00",-0.0432013941757574
"2110","Low (1387-2655)","diff60",-0.259030663664673
"2111","Mid (2656-3132)","diff00",0.0554598283041631
"2112","Mid (2656-3132)","diff60",0.0617302881326983
"2113","High (3133-3486)","diff00",0.0921390465173415
"2114","High (3133-3486)","diff60",0.119941871255417
"2115","Low (1387-2655)","diff00",-0.0342767252425018
"2116","Low (1387-2655)","diff60",-0.0609094883461277
"2117","Mid (2656-3132)","diff00",0.0641100990451215
"2118","Mid (2656-3132)","diff60",0.0793461092350148
"2119","High (3133-3486)","diff00",0.093524903190645
"2120","High (3133-3486)","diff60",0.135415764718975
"2121","Low (1387-2655)","diff00",-0.0326737805665872
"2122","Low (1387-2655)","diff60",-0.0846610604222526
"2123","Mid (2656-3132)","diff00",0.065604825434602
"2124","Mid (2656-3132)","diff60",0.088315909458417
"2125","High (3133-3486)","diff00",0.0890673095574962
"2126","High (3133-3486)","diff60",0.155999505881726
"2127","Low (1387-2655)","diff00",-0.037277037518329
"2128","Low (1387-2655)","diff60",-0.163183485729727
"2129","Mid (2656-3132)","diff00",0.0609897860019745
"2130","Mid (2656-3132)","diff60",0.0855327144573247
"2131","High (3133-3486)","diff00",0.0865320284861124
"2132","High (3133-3486)","diff60",0.162458136586882
"2133","Low (1387-2655)","diff00",-0.0406675240954434
"2134","Low (1387-2655)","diff60",-0.250399801431011
"2135","Mid (2656-3132)","diff00",0.058305284777146
"2136","Mid (2656-3132)","diff60",0.0708591692696502
"2137","High (3133-3486)","diff00",0.0879034447730739
"2138","High (3133-3486)","diff60",0.1356245350924
"2139","Low (1387-2655)","diff00",-0.03880008406833
"2140","Low (1387-2655)","diff60",-0.129226242115348
"2141","Mid (2656-3132)","diff00",0.059745087107469
"2142","Mid (2656-3132)","diff60",0.080004395793128
"2143","High (3133-3486)","diff00",0.0905372948084861
"2144","High (3133-3486)","diff60",0.135744321824699
"2145","Low (1387-2655)","diff00",-0.036105747029028
"2146","Low (1387-2655)","diff60",-0.0945411601866784
"2147","Mid (2656-3132)","diff00",0.0624257974061207
"2148","Mid (2656-3132)","diff60",0.0841399516550468
"2149","High (3133-3486)","diff00",0.104661256025516
"2150","High (3133-3486)","diff60",0.174996031820952
"2151","Low (1387-2655)","diff00",-0.0208955402812085
"2152","Low (1387-2655)","diff60",-0.0970280244409809
"2153","Mid (2656-3132)","diff00",0.0769395730248595
"2154","Mid (2656-3132)","diff60",0.115039446773586
"2155","High (3133-3486)","diff00",0.0935876068264931
"2156","High (3133-3486)","diff60",0.13247470721249
"2157","Low (1387-2655)","diff00",-0.0333799735850027
